ID;User_ID;Rank_2024_01;Person;net_worth_in_BillionUSD_2024_01;Age_of_person_2024_01;Date
982;973;982;Todd Christopher;3.2;61;01-31-2024
983;1245;983;Brian Acton;3.1;51;01-31-2024
984;516;984;Fang Wei;3.1;50;01-31-2024
985;1256;985;Alfred Gantner;3.1;55;01-31-2024
986;1252;986;Marcel Erni;3.1;59;01-31-2024
987;1280;987;Urs Wietlisbach;3.1;62;01-31-2024
988;977;988;Catheline Perier DIeteren;3.1;79;01-31-2024
989;843;989;Alessandra Garavoglia;3.1;63;01-31-2024
990;769;990;Howard Schultz;3.1;70;01-31-2024
991;1550;991;Nikolai Buinov;3.1;56;01-31-2024
992;1963;992;Sergei Studennikov;3.1;56;01-31-2024
993;989;993;Harsh Mariwala;3.1;72;01-31-2024
994;1028;994;Ronald McAulay;3.1;88;01-31-2024
995;868;995;Fu Liquan;3.1;56;01-31-2024
996;955;996;Sergei Popov;3.1;52;01-31-2024
997;942;997;Bertil Hult;3.1;82;01-31-2024
998;1061;998;Drayton McLane Jr;3.1;87;01-31-2024
999;2672;999;Jerry Speyer;3.1;83;01-31-2024
1000;1018;1000;Otto Happel;3.1;75;01-31-2024
1001;996;1001;Robert Sands;3.1;65;01-31-2024
1002;965;1002;Semahat Sevim Arsel;3.1;95;01-31-2024
1003;832;1003;Yang Shaopeng;3.1;66;01-31-2024
1004;1123;1004;Richard Peery;3.1;85;01-31-2024
1005;1220;1005;Lin Chen-hai;3.1;76;01-31-2024
1006;1163;1006;Alicia Koplowitz;3.1;70;01-31-2024
1007;1591;1007;Kentaro Ogawa;3.1;75;01-31-2024
1008;1378;1008;Prathap Reddy;3.1;91;01-31-2024
1009;982;1009;Susan Carol Holland;3.1;67;01-31-2024
1010;1662;1010;Satyanarayan Nuwal;3.1;71;01-31-2024
1011;957;1011;Theodore Rachmat;3.1;80;01-31-2024
1012;1204;1012;Yadu Hari Dalmia;3.1;76;01-31-2024
1013;1530;1013;Bhadresh Shah;3.1;72;01-31-2024
1014;959;1014;Friede Springer;3.1;81;01-31-2024
1015;911;1015;Aristotelis Mistakidis;3.1;62;01-31-2024
1016;912;1016;Geoffrey Palmer;3.1;73;01-31-2024
1017;951;1017;Farhad Moshiri;3.1;68;01-31-2024
1018;1433;1018;Hortensia Herrero;3.1;73;01-31-2024
1019;819;1019;Margarita Louis-Dreyfus;3.1;61;01-31-2024
1020;3020;1020;Frank Fertitta III.;3.1;61;01-31-2024
1021;976;1021;Jean Coutu;3.1;96;01-31-2024
1022;857;1022;Wu Guanjiang;3.1;55;01-31-2024
1023;863;1023;Bill Austin;3.1;81;01-31-2024
1024;478;1024;Zhao Yan;3.1;57;01-31-2024
1025;1001;1025;Sukanto Tanoto;3.1;74;01-31-2024
1026;850;1026;Hiroshi Mikitani;3.1;58;01-31-2024
1027;872;1027;Pablo Legorreta;3.1;60;01-31-2024
1028;983;1028;Hui Ka Yan;3.1;65;01-31-2024
1029;1347;1029;J. Hyatt Brown;3.1;86;01-31-2024
1030;1071;1030;Madhukar Parekh;3.0;77;01-31-2024
1031;1022;1031;Ipek Kirac;3.0;39;01-31-2024
1032;1341;1032;George Argyros;3.0;86;01-31-2024
1033;948;1033;Vladimir Litvinenko;3.0;68;01-31-2024
1034;708;1034;Vanich Chaiyawan;3.0;92;01-31-2024
1035;2859;1035;Mikhail Gutseriev;3.0;65;01-31-2024
1036;1010;1036;John Caudwell;3.0;71;01-31-2024
1037;1508;1037;Michael Jordan;3.0;60;01-31-2024
1038;1038;1038;Rodney Sacks;3.0;74;01-31-2024
1039;1226;1039;Tomas Olivo Lopez;3.0;50;01-31-2024
1040;883;1040;Jeffrey Talpins;3.0;48;01-31-2024
1041;1037;1041;Haim Saban;3.0;79;01-31-2024
1042;1295;1042;James Duff;3.0;62;01-31-2024
1043;1296;1043;Thomas Duff;3.0;67;01-31-2024
1044;1176;1044;Falguni Nayar;3.0;60;01-31-2024
1045;893;1045;Ron Burkle;3.0;71;01-31-2024
1046;1668;1046;Olivier Pomel;3.0;46;01-31-2024
1047;1078;1047;Meg Whitman;3.0;67;01-31-2024
1048;885;1048;Todd Wanek;3.0;59;01-31-2024
1049;949;1049;Daniel Mate;3.0;60;01-31-2024
1050;1042;1050;William Wrigley Jr;3.0;60;01-31-2024
1051;1192;1051;Bill Alfond;3.0;75;01-31-2024
1052;1193;1052;Susan Alfond;3.0;78;01-31-2024
1053;1194;1053;Ted Alfond;3.0;79;01-31-2024
1054;533;1054;Jane Lauder;3.0;51;01-31-2024
1055;825;1055;Karin Sartorius-Herbst;3.0;;01-31-2024
1056;1054;1056;Lorenzo Fertitta;3.0;55;01-31-2024
1057;1134;1057;Thomas Tull;3.0;53;01-31-2024
1058;987;1058;Lin Ming-hsiung;3.0;74;01-31-2024
1059;754;1059;Charles Cohen;3.0;71;01-31-2024
1060;1133;1060;Glen Taylor;3.0;82;01-31-2024
1061;2697;1061;Zhang Lei;3.0;51;01-31-2024
1062;969;1062;Eva Maria Bucher-Haefner;3.0;67;01-31-2024
1063;3021;1063;Song Zuowen;2.9;76;01-31-2024
1064;1014;1064;Bernard Ecclestone;2.9;93;01-31-2024
1065;1149;1065;Richard Chandler;2.9;65;01-31-2024
1066;1206;1066;Oleg Deripaska;2.9;56;01-31-2024
1067;1058;1067;Lee Yeow Chor;2.9;57;01-31-2024
1068;1524;1068;Matthew Prince;2.9;49;01-31-2024
1069;1152;1069;Ray Davis;2.9;82;01-31-2024
1070;991;1070;Maja Oeri;2.9;69;01-31-2024
1071;1364;1071;Chris Larsen;2.9;63;01-31-2024
1072;900;1072;Lindsay Fox;2.9;86;01-31-2024
1073;1377;1073;Phillip T. (Terry) Ragon;2.9;74;01-31-2024
1074;1013;1074;John Paul DeJoria;2.9;79;01-31-2024
1075;800;1075;Zeng Fangqin;2.9;58;01-31-2024
1076;1298;1076;John Fisher;2.9;62;01-31-2024
1077;1029;1077;Erwin Franz Mueller;2.9;91;01-31-2024
1078;841;1078;Richard Branson;2.9;73;01-31-2024
1079;1130;1079;Salil Singhal;2.9;76;01-31-2024
1080;1039;1080;Karthik Sarma;2.9;49;01-31-2024
1081;1454;1081;Nirmal Minda;2.9;66;01-31-2024
1082;1069;1082;Maren Otto;2.9;;01-31-2024
1083;1174;1083;C. Dean Metropoulos;2.9;77;01-31-2024
1084;1019;1084;Gudrun Heine;2.9;69;01-31-2024
1085;1040;1085;Sybill Storz;2.9;86;01-31-2024
1086;930;1086;Zhou Bajin;2.9;88;01-31-2024
1087;1043;1087;Zhang Wenzhong;2.9;62;01-31-2024
1088;1041;1088;Daniel Sundheim;2.9;46;01-31-2024
1089;2187;1089;P.V. Ramprasad Reddy;2.9;65;01-31-2024
1090;1099;1090;Robert Friedland;2.9;73;01-31-2024
1091;1009;1091;Cao Longxiang;2.9;66;01-31-2024
1092;648;1092;Chen Hua;2.9;58;01-31-2024
1093;1126;1093;Wayne Rothbaum;2.9;55;01-31-2024
1094;1094;1094;Glenn Dubin;2.9;66;01-31-2024
1095;1068;1095;Benjamin Otto;2.9;;01-31-2024
1096;1255;1096;Bernard Fraisse;2.9;67;01-31-2024
1097;1914;1097;Ramesh Juneja;2.8;68;01-31-2024
1098;1733;1098;Alexis Le-Quoc;2.8;49;01-31-2024
1099;1055;1099;Sebastian Glaser;2.8;;01-31-2024
1100;1179;1100;Alejandro Santo Domingo;2.8;46;01-31-2024
1101;1118;1101;Timm Oberwelland;2.8;;01-31-2024
1102;1660;1102;Mofatraj Munot;2.8;79;01-31-2024
1103;1277;1103;Tsai Ming-kai;2.8;73;01-31-2024
1104;1083;1104;Juan Abello;2.8;82;01-31-2024
1105;1052;1105;Eleanor Butt Crook;2.8;91;01-31-2024
1106;927;1106;Wu Shaoxun;2.8;68;01-31-2024
1107;1318;1107;Lirio Parisotto;2.8;70;01-31-2024
1108;1066;1108;Philip Niarchos;2.8;70;01-31-2024
1109;1072;1109;Sean Parker;2.8;44;01-31-2024
1110;2664;1110;James Packer;2.8;56;01-31-2024
1111;1326;1111;Alberto Siccardi;2.8;79;01-31-2024
1112;944;1112;Kuok Khoon Hong;2.8;74;01-31-2024
1113;764;1113;Shigenobu Nagamori;2.8;79;01-31-2024
1114;1488;1114;Anu Aga;2.8;81;01-31-2024
1115;1241;1115;Oprah Winfrey;2.8;70;01-31-2024
1116;1088;1116;Harindarpal Banga;2.8;73;01-31-2024
1117;1913;1117;Rajeev Juneja;2.8;58;01-31-2024
1118;1111;1118;Maritsa Lazari;2.8;79;01-31-2024
1119;905;1119;Hu Baifan;2.8;61;01-31-2024
1120;1172;1120;Sergio Mantegazza;2.8;96;01-31-2024
1121;1444;1121;Theodore Leonsis;2.8;68;01-31-2024
1122;1203;1122;Leon G. Cooperman;2.8;80;01-31-2024
1123;1115;1123;Vincent McMahon;2.8;78;01-31-2024
1124;1106;1124;Mustafa Rahmi Koc;2.8;93;01-31-2024
1125;816;1125;Patrick Lee;2.8;82;01-31-2024
1126;2488;1126;Wu Xiangdong;2.8;55;01-31-2024
1127;1262;1127;Catherine Lozick;2.8;78;01-31-2024
1128;1175;1128;Hans Georg Naeder;2.8;62;01-31-2024
1129;1224;1129;Lachhman Das Mittal;2.8;93;01-31-2024
1130;1070;1130;Ranjan Pai;2.8;51;01-31-2024
1131;1141;1131;Felix Baker;2.8;54;01-31-2024
1132;1142;1132;Julian Baker;2.8;57;01-31-2024
1133;2679;1133;Qiu Guanghe;2.7;72;01-31-2024
1134;1158;1134;Fiona Geminder;2.7;59;01-31-2024
1135;2261;1135;Balkrishan Goenka;2.7;57;01-31-2024
1136;1117;1136;Denis O Brien;2.7;65;01-31-2024
1137;1199;1137;Herb Chambers;2.7;82;01-31-2024
1138;1640;1138;Yusuf Hamied;2.7;87;01-31-2024
1139;578;1139;Li Gaiteng;2.7;51;01-31-2024
1140;1131;1140;Alexander Skorobogatko;2.7;56;01-31-2024
1141;904;1141;Michael Hintze;2.7;70;01-31-2024
1142;557;1142;Zhang Tao;2.7;51;01-31-2024
1143;1129;1143;Christiane Schoeller;2.7;;01-31-2024
1144;1090;1144;Anne Beaufour;2.7;60;01-31-2024
1145;1091;1145;Henri Beaufour;2.7;58;01-31-2024
1146;3022;1146;T.S. Kalyanaraman;2.7;76;01-31-2024
1147;1075;1147;Sun Shoukuan;2.7;74;01-31-2024
1148;1965;1148;Kevin Systrom;2.7;40;01-31-2024
1149;1290;1149;Morris Chang;2.7;92;01-31-2024
1150;1228;1150;John Pritzker;2.7;70;01-31-2024
1151;1198;1151;Vivek Chand Burman;2.7;86;01-31-2024
1152;1016;1152;Kenneth Feld;2.7;75;01-31-2024
1153;1110;1153;Frank Laukien;2.7;63;01-31-2024
1154;1135;1154;Bulat Utemuratov;2.7;66;01-31-2024
1155;3023;1155;Wu Guangming;2.7;61;01-31-2024
1156;1109;1156;Hans Langer;2.7;72;01-31-2024
1157;1418;1157;Ralph Dommermuth;2.7;60;01-31-2024
1158;1248;1158;Koos Bekker;2.7;71;01-31-2024
1159;1217;1159;Brad Kelley;2.7;67;01-31-2024
1160;1233;1160;Jeff Sutton;2.7;64;01-31-2024
1161;877;1161;Phil Ruffin;2.7;88;01-31-2024
1162;731;1162;Wu Yiling;2.7;74;01-31-2024
1163;1569;1163;Eduardo Eurnekian;2.7;91;01-31-2024
1164;1034;1164;Sebastian Pinera;2.7;74;01-31-2024
1165;325;1165;Zhang Hejun;2.7;72;01-31-2024
1166;1264;1166;Jed McCaleb;2.7;49;01-31-2024
1167;1143;1167;David Baszucki;2.7;61;01-31-2024
1168;2710;1168;Alceu Elias Feldmann;2.7;74;01-31-2024
1169;492;1169;Ibrahim Erdemoglu;2.7;61;01-31-2024
1170;1493;1170;Wilhelm Beier;2.7;67;01-31-2024
1171;1451;1171;Rafique Malik;2.7;73;01-31-2024
1172;799;1172;Xia Zuoquan;2.7;62;01-31-2024
1173;1450;1173;Anand Mahindra;2.7;68;01-31-2024
1174;1103;1174;Nithin Kamath;2.7;44;01-31-2024
1175;1186;1175;Anna Katharina Viessmann;2.7;;01-31-2024
1176;986;1176;Egor Kulkov;2.7;52;01-31-2024
1177;1116;1177;Patrice Motsepe;2.7;62;01-31-2024
1178;1624;1178;Sanjeev Bikhchandani;2.7;60;01-31-2024
1179;1155;1179;John Dorrance III.;2.6;80;01-31-2024
1180;1795;1180;Daniel Dines;2.6;52;01-31-2024
1181;1100;1181;Alexander Frolov;2.6;59;01-31-2024
1182;2695;1182;John Tyson;2.6;70;01-31-2024
1183;980;1183;Feng Hailiang;2.6;63;01-31-2024
1184;1332;1184;Georg von Opel;2.6;57;01-31-2024
1185;990;1185;Gilles Martin;2.6;60;01-31-2024
1186;1140;1186;Ben Ashkenazy;2.6;54;01-31-2024
1187;1416;1187;Beda Diethelm;2.6;83;01-31-2024
1188;1384;1188;Kavitark Ram Shriram;2.6;67;01-31-2024
1189;1125;1189;Paolo Rocca;2.6;71;01-31-2024
1190;1124;1190;Gianfelice Rocca;2.6;75;01-31-2024
1191;1453;1191;Kiran Mazumdar-Shaw;2.6;70;01-31-2024
1192;1187;1192;Jurgen Wirtgen;2.6;58;01-31-2024
1193;1188;1193;Stefan Wirtgen;2.6;53;01-31-2024
1194;1049;1194;Choo Chong Ngen;2.6;70;01-31-2024
1195;2186;1195;G. M. Rao;2.6;73;01-31-2024
1196;1077;1196;Tung Chee Hwa;2.6;86;01-31-2024
1197;1268;1197;Daniel Pritzker;2.6;64;01-31-2024
1198;1181;1198;Maria-Elisabeth Schaeffler-Thumann;2.6;82;01-31-2024
1199;1095;1199;N. Murray Edwards;2.6;64;01-31-2024
1200;1599;1200;Dwight Schar;2.6;81;01-31-2024
1201;591;1201;Forrest Li;2.6;46;01-31-2024
1202;861;1202;Mohed Altrad;2.6;75;01-31-2024
1203;1063;1203;Taha Mikati;2.6;79;01-31-2024
1204;894;1204;Chen Kaixuan;2.6;65;01-31-2024
1205;972;1205;Chan Tan Ching-fen;2.6;;01-31-2024
1206;950;1206;Ravi Modi;2.6;46;01-31-2024
1207;1165;1207;Henry Laufer;2.6;78;01-31-2024
1208;3024;1208;Bernard Saul II.;2.6;91;01-31-2024
1209;963;1209;Yoo Jung-hyun;2.6;54;01-31-2024
1210;1062;1210;Najib Mikati;2.6;68;01-31-2024
1211;2666;1211;Gustavo Denegri;2.6;86;01-31-2024
1212;1294;1212;K. Dinesh;2.6;69;01-31-2024
1213;1281;1213;Jerry Yang;2.6;55;01-31-2024
1214;1060;1214;Dmitry Mazepin;2.6;55;01-31-2024
1215;817;1215;Leng Youbin;2.6;55;01-31-2024
1216;1443;1216;Christian Latouche;2.6;83;01-31-2024
1217;1147;1217;Miriam Baumann-Blocher;2.6;49;01-31-2024
1218;1284;1218;Mortimer Zuckerman;2.6;86;01-31-2024
1219;1315;1219;Vadim Moshkovich;2.6;56;01-31-2024
1220;3025;1220;Roy Carroll II;2.6;61;01-31-2024
1221;1238;1221;Donald Trump;2.6;77;01-31-2024
1222;1360;1222;Thomas James;2.6;81;01-31-2024
1223;1246;1223;Abdulla Al Futtaim;2.5;84;01-31-2024
1224;596;1224;Issad Rebrab;2.5;80;01-31-2024
1225;1259;1225;Peter Hargreaves;2.5;77;01-31-2024
1226;1459;1226;Florentino Perez;2.5;76;01-31-2024
1227;1196;1227;Thor Bjorgolfsson;2.5;56;01-31-2024
1228;1278;1228;Ted Turner;2.5;85;01-31-2024
1229;1008;1229;Alberto Bombassei;2.5;83;01-31-2024
1230;1173;1230;Hans Melchers;2.5;85;01-31-2024
1231;923;1231;Roman Trotsenko;2.5;53;01-31-2024
1232;1177;1232;Alexander Ponomarenko;2.5;59;01-31-2024
1233;1214;1233;Jay-Z;2.5;54;01-31-2024
1234;758;1234;Ji Qi;2.5;57;01-31-2024
1235;827;1235;Scott Shleifer;2.5;46;01-31-2024
1236;934;1236;Deng Wen;2.5;55;01-31-2024
1237;1207;1237;Sergey Dmitriev;2.5;57;01-31-2024
1238;1105;1238;Kei Hoi Pang;2.5;58;01-31-2024
1239;1270;1239;Qiu Jianping;2.5;62;01-31-2024
1240;1304;1240;Bom Kim;2.5;45;01-31-2024
1241;1276;1241;Lucio Tan;2.5;89;01-31-2024
1242;1237;1242;Byron Trott;2.5;65;01-31-2024
1243;1017;1243;Gu Yuhua;2.5;74;01-31-2024
1244;1208;1244;Joseph Edelman;2.5;68;01-31-2024
1245;1257;1245;Paul Gauselmann;2.5;89;01-31-2024
1246;711;1246;Kenneth Dart;2.5;68;01-31-2024
